motion_planner,path_efficiency
AStarPlanner,0.84
AStarPlanner,0.3076923076923077
AStarPlanner,0.8214285714285714
AStarPlanner,0.4666666666666667
AStarPlanner,0.7647058823529411
AStarPlanner,0.8666666666666667
AStarPlanner,0.391304347826087
AStarPlanner,0.8305084745762712
AStarPlanner,0.6455696202531646
AStarPlanner,0.5555555555555556
AStarPlanner,0.5172413793103449
AStarPlanner,0.7894736842105263
AStarPlanner,0.8787878787878788
AStarPlanner,0.8888888888888888
AStarPlanner,0.3191489361702128
AStarPlanner,0.40425531914893614
AStarPlanner,0.8222222222222222
AStarPlanner,0.8780487804878049
AStarPlanner,0.7283950617283951
AStarPlanner,0.6065573770491803
AStarPlanner,0.8857142857142857
AStarPlanner,0.8709677419354839
AStarPlanner,0.4157303370786517
AStarPlanner,0.6164383561643836
AStarPlanner,0.19480519480519481
AStarPlanner,0.4418604651162791
AStarPlanner,0.6271186440677966
AStarPlanner,0.8709677419354839
AStarPlanner,0.6888888888888889
AStarPlanner,0.6981132075471698
AStarPlanner,0.8604651162790697
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.8461538461538461
AStarPlanner,0.8461538461538461
AStarPlanner,0.7647058823529411
AStarPlanner,0.21008403361344538
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.9090909090909091
AStarPlanner,0.9047619047619048
AStarPlanner,0.8571428571428571
AStarPlanner,0.3877551020408163
AStarPlanner,0.7777777777777778
AStarPlanner,0.3076923076923077
AStarPlanner,0.8518518518518519
AStarPlanner,0.7647058823529411
AStarPlanner,0.8387096774193549
AStarPlanner,0.32142857142857145
AStarPlanner,0.44
AStarPlanner,0.8305084745762712
AStarPlanner,0.6455696202531646
AStarPlanner,0.8928571428571429
AStarPlanner,0.4166666666666667
AStarPlanner,0.09090909090909091
AStarPlanner,0.90625
AStarPlanner,0.6153846153846154
AStarPlanner,0.9534883720930233
AStarPlanner,0.48760330578512395
AStarPlanner,0.8636363636363636
AStarPlanner,0.5833333333333334
AStarPlanner,0.7692307692307693
AStarPlanner,0.5263157894736842
AStarPlanner,0.09565217391304348
AStarPlanner,0.782608695652174
AStarPlanner,0.33858267716535434
AStarPlanner,0.8723404255319149
AStarPlanner,0.4
AStarPlanner,0.7307692307692307
AStarPlanner,0.4666666666666667
AStarPlanner,0.2903225806451613
AStarPlanner,0.8775510204081632
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.7209302325581395
AStarPlanner,0.8461538461538461
AStarPlanner,0.8461538461538461
AStarPlanner,0.7647058823529411
AStarPlanner,0.16556291390728478
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.3333333333333333
AStarPlanner,0.8636363636363636
AStarPlanner,0.3584905660377358
AStarPlanner,0.8181818181818182
AStarPlanner,0.43661971830985913
AStarPlanner,0.3442622950819672
AStarPlanner,0.3076923076923077
AStarPlanner,0.8518518518518519
AStarPlanner,0.7647058823529411
AStarPlanner,0.8387096774193549
AStarPlanner,0.32142857142857145
AStarPlanner,0.7857142857142857
AStarPlanner,0.8305084745762712
AStarPlanner,0.6455696202531646
AStarPlanner,0.8928571428571429
AStarPlanner,0.4166666666666667
AStarPlanner,0.9473684210526315
AStarPlanner,0.8787878787878788
AStarPlanner,0.8412698412698413
AStarPlanner,0.631578947368421
AStarPlanner,0.7283950617283951
AStarPlanner,0.5833333333333334
AStarPlanner,0.5263157894736842
AStarPlanner,0.8
AStarPlanner,0.4074074074074074
AStarPlanner,0.6428571428571429
AStarPlanner,0.7049180327868853
AStarPlanner,0.2830188679245283
AStarPlanner,0.17543859649122806
AStarPlanner,0.8153846153846154
AStarPlanner,0.875
AStarPlanner,0.7288135593220338
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.7209302325581395
AStarPlanner,0.3023255813953488
AStarPlanner,0.8461538461538461
AStarPlanner,0.8461538461538461
AStarPlanner,0.18571428571428572
AStarPlanner,0.30120481927710846
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.3888888888888889
AStarPlanner,0.59375
AStarPlanner,0.36538461538461536
AStarPlanner,0.8181818181818182
AStarPlanner,0.43661971830985913
AStarPlanner,0.3939393939393939
AStarPlanner,0.7777777777777778
AStarPlanner,0.3076923076923077
AStarPlanner,0.7419354838709677
AStarPlanner,0.7647058823529411
AStarPlanner,0.41935483870967744
AStarPlanner,0.15
AStarPlanner,0.92
AStarPlanner,0.3983739837398374
AStarPlanner,0.68
AStarPlanner,0.5555555555555556
AStarPlanner,0.42857142857142855
AStarPlanner,0.8275862068965517
AStarPlanner,0.8787878787878788
AStarPlanner,0.8888888888888888
AStarPlanner,0.4583333333333333
AStarPlanner,0.6344086021505376
AStarPlanner,0.5833333333333334
AStarPlanner,0.875
AStarPlanner,0.8518518518518519
AStarPlanner,0.5068493150684932
AStarPlanner,0.4044943820224719
AStarPlanner,0.45161290322580644
AStarPlanner,0.55
AStarPlanner,0.5714285714285714
AStarPlanner,0.5068493150684932
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.7209302325581395
AStarPlanner,0.3023255813953488
AStarPlanner,0.5555555555555556
AStarPlanner,0.8461538461538461
AStarPlanner,0.8461538461538461
AStarPlanner,0.18571428571428572
AStarPlanner,0.30120481927710846
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.8857142857142857
AStarPlanner,0.9047619047619048
AStarPlanner,0.8571428571428571
AStarPlanner,0.3877551020408163
AStarPlanner,0.43661971830985913
AStarPlanner,0.3939393939393939
AStarPlanner,0.5555555555555556
AStarPlanner,0.7777777777777778
AStarPlanner,0.3076923076923077
AStarPlanner,0.5609756097560976
AStarPlanner,0.3391304347826087
AStarPlanner,0.4126984126984127
AStarPlanner,0.15254237288135594
AStarPlanner,0.6363636363636364
AStarPlanner,0.3983739837398374
AStarPlanner,0.390625
AStarPlanner,0.5368421052631579
AStarPlanner,0.4166666666666667
AStarPlanner,0.24324324324324326
AStarPlanner,0.8787878787878788
AStarPlanner,0.8571428571428571
AStarPlanner,0.7866666666666666
AStarPlanner,0.6326530612244898
AStarPlanner,0.2920353982300885
AStarPlanner,0.5686274509803921
AStarPlanner,0.782608695652174
AStarPlanner,0.7777777777777778
AStarPlanner,0.5686274509803921
AStarPlanner,0.27835051546391754
AStarPlanner,0.8918918918918919
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.7209302325581395
AStarPlanner,0.3023255813953488
AStarPlanner,0.5555555555555556
AStarPlanner,0.9047619047619048
AStarPlanner,0.8461538461538461
AStarPlanner,0.9047619047619048
AStarPlanner,0.8461538461538461
AStarPlanner,0.19117647058823528
AStarPlanner,0.8064516129032258
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.6056338028169014
AStarPlanner,0.9047619047619048
AStarPlanner,0.8571428571428571
AStarPlanner,0.38
AStarPlanner,0.4246575342465753
AStarPlanner,0.3939393939393939
AStarPlanner,0.24489795918367346
AStarPlanner,0.5319148936170213
AStarPlanner,0.7777777777777778
AStarPlanner,0.3076923076923077
AStarPlanner,0.5609756097560976
AStarPlanner,0.4126984126984127
AStarPlanner,0.1125
AStarPlanner,0.1949685534591195
AStarPlanner,0.362962962962963
AStarPlanner,0.4032258064516129
AStarPlanner,0.5483870967741935
AStarPlanner,0.42857142857142855
AStarPlanner,0.3191489361702128
AStarPlanner,0.2582781456953642
AStarPlanner,0.8787878787878788
AStarPlanner,0.6666666666666666
AStarPlanner,0.8805970149253731
AStarPlanner,0.782608695652174
AStarPlanner,0.8431372549019608
AStarPlanner,0.34285714285714286
AStarPlanner,0.8666666666666667
AStarPlanner,0.8857142857142857
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.7209302325581395
AStarPlanner,0.3023255813953488
AStarPlanner,0.5555555555555556
AStarPlanner,0.9047619047619048
AStarPlanner,0.8333333333333334
AStarPlanner,0.8461538461538461
AStarPlanner,0.9047619047619048
AStarPlanner,0.8461538461538461
AStarPlanner,0.19117647058823528
AStarPlanner,0.8064516129032258
AStarPlanner,0.5
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.13253012048192772
AStarPlanner,0.9047619047619048
AStarPlanner,0.2713178294573643
AStarPlanner,0.782608695652174
AStarPlanner,0.36538461538461536
AStarPlanner,0.41333333333333333
AStarPlanner,0.37142857142857144
AStarPlanner,0.5555555555555556
AStarPlanner,0.7777777777777778
AStarPlanner,0.3076923076923077
AStarPlanner,0.5609756097560976
AStarPlanner,0.4126984126984127
AStarPlanner,0.14285714285714285
AStarPlanner,0.2
AStarPlanner,0.392
AStarPlanner,0.6296296296296297
AStarPlanner,0.4032258064516129
AStarPlanner,0.6610169491525424
AStarPlanner,0.4411764705882353
AStarPlanner,0.8787878787878788
AStarPlanner,0.46153846153846156
AStarPlanner,0.6781609195402298
AStarPlanner,0.782608695652174
AStarPlanner,0.8974358974358975
AStarPlanner,0.65
AStarPlanner,0.8461538461538461
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.7209302325581395
AStarPlanner,0.3023255813953488
AStarPlanner,0.5555555555555556
AStarPlanner,0.9047619047619048
AStarPlanner,0.8333333333333334
AStarPlanner,0.5909090909090909
AStarPlanner,0.8461538461538461
AStarPlanner,0.9047619047619048
AStarPlanner,0.8461538461538461
AStarPlanner,0.19117647058823528
AStarPlanner,0.8064516129032258
AStarPlanner,0.5
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.14838709677419354
AStarPlanner,0.9047619047619048
AStarPlanner,0.21568627450980393
AStarPlanner,0.782608695652174
AStarPlanner,0.36538461538461536
AStarPlanner,0.41333333333333333
AStarPlanner,0.37142857142857144
AStarPlanner,0.2653061224489796
AStarPlanner,0.5555555555555556
AStarPlanner,0.7777777777777778
AStarPlanner,0.3076923076923077
AStarPlanner,0.5609756097560976
AStarPlanner,0.4126984126984127
AStarPlanner,0.13846153846153847
AStarPlanner,0.4260869565217391
AStarPlanner,0.6296296296296297
AStarPlanner,0.4032258064516129
AStarPlanner,0.6610169491525424
AStarPlanner,0.4411764705882353
AStarPlanner,0.8787878787878788
AStarPlanner,0.5106382978723404
AStarPlanner,0.6781609195402298
AStarPlanner,0.782608695652174
AStarPlanner,0.36666666666666664
AStarPlanner,0.7419354838709677
AStarPlanner,0.90625
AStarPlanner,0.8846153846153846
AStarPlanner,0.9285714285714286
AStarPlanner,0.8125
AStarPlanner,0.3076923076923077
AStarPlanner,0.8181818181818182
AStarPlanner,0.8596491228070176
AStarPlanner,0.9047619047619048
AStarPlanner,0.28205128205128205
AStarPlanner,0.7866666666666666
AStarPlanner,0.8571428571428571
AStarPlanner,0.75
AStarPlanner,0.8064516129032258
AStarPlanner,0.8620689655172413
AStarPlanner,0.9047619047619048
AStarPlanner,0.8947368421052632
AStarPlanner,0.7090909090909091
AStarPlanner,0.4117647058823529
AStarPlanner,0.32142857142857145
AStarPlanner,0.5172413793103449
AStarPlanner,0.40540540540540543
AStarPlanner,0.7209302325581395
AStarPlanner,0.3023255813953488
AStarPlanner,0.5555555555555556
AStarPlanner,0.9047619047619048
AStarPlanner,0.8333333333333334
AStarPlanner,0.5909090909090909
AStarPlanner,0.7916666666666666
AStarPlanner,0.8461538461538461
AStarPlanner,0.9047619047619048
AStarPlanner,0.8461538461538461
AStarPlanner,0.19117647058823528
AStarPlanner,0.8064516129032258
AStarPlanner,0.5
AStarPlanner,0.7894736842105263
AStarPlanner,0.4782608695652174
AStarPlanner,0.2982456140350877
AStarPlanner,0.9047619047619048
AStarPlanner,0.8571428571428571
AStarPlanner,0.38
AStarPlanner,0.4246575342465753
AStarPlanner,0.3939393939393939
AStarPlanner,0.2708333333333333
AStarPlanner,0.5555555555555556
AStarPlanner,0.7916666666666666
AStarPlanner,0.7777777777777778
AStarPlanner,0.3076923076923077
AStarPlanner,0.5609756097560976
AStarPlanner,0.4126984126984127
AStarPlanner,0.13846153846153847
AStarPlanner,0.392
AStarPlanner,0.6296296296296297
AStarPlanner,0.4032258064516129
AStarPlanner,0.6610169491525424
AStarPlanner,0.29411764705882354
AStarPlanner,0.8787878787878788
AStarPlanner,0.48
AStarPlanner,0.6781609195402298
AStarPlanner,0.782608695652174
AStarPlanner,0.85
BreadthFirstSearchPlanner,0.9354838709677419
BreadthFirstSearchPlanner,0.8846153846153846
BreadthFirstSearchPlanner,0.9285714285714286
BreadthFirstSearchPlanner,0.8125
BreadthFirstSearchPlanner,0.36363636363636365
BreadthFirstSearchPlanner,0.9230769230769231
BreadthFirstSearchPlanner,0.8909090909090909
BreadthFirstSearchPlanner,0.9047619047619048
BreadthFirstSearchPlanner,0.3548387096774194
BreadthFirstSearchPlanner,0.9076923076923077
BreadthFirstSearchPlanner,0.8571428571428571
BreadthFirstSearchPlanner,0.8888888888888888
BreadthFirstSearchPlanner,0.8064516129032258
BreadthFirstSearchPlanner,0.9259259259259259
BreadthFirstSearchPlanner,0.95
BreadthFirstSearchPlanner,0.8947368421052632
BreadthFirstSearchPlanner,0.8666666666666667
BreadthFirstSearchPlanner,0.42857142857142855
BreadthFirstSearchPlanner,0.391304347826087
BreadthFirstSearchPlanner,0.8461538461538461
BreadthFirstSearchPlanner,0.8461538461538461
BreadthFirstSearchPlanner,0.5111111111111111
BreadthFirstSearchPlanner,0.4782608695652174
BreadthFirstSearchPlanner,0.8064516129032258
BreadthFirstSearchPlanner,0.8125
BreadthFirstSearchPlanner,0.475
BreadthFirstSearchPlanner,0.9047619047619048
BreadthFirstSearchPlanner,0.3829787234042553
BreadthFirstSearchPlanner,0.21052631578947367
BreadthFirstSearchPlanner,0.32142857142857145
BreadthFirstSearchPlanner,0.4588235294117647
BreadthFirstSearchPlanner,0.84
BreadthFirstSearchPlanner,0.8214285714285714
BreadthFirstSearchPlanner,0.2857142857142857
BreadthFirstSearchPlanner,0.5813953488372093
BreadthFirstSearchPlanner,0.7101449275362319
BreadthFirstSearchPlanner,0.8888888888888888
BreadthFirstSearchPlanner,0.8387096774193549
BreadthFirstSearchPlanner,0.6623376623376623
BreadthFirstSearchPlanner,0.90625
BreadthFirstSearchPlanner,0.9111111111111111
BreadthFirstSearchPlanner,0.352112676056338
BreadthFirstSearchPlanner,0.9076923076923077
BreadthFirstSearchPlanner,0.696969696969697
BreadthFirstSearchPlanner,0.76
BreadthFirstSearchPlanner,0.8
BreadthFirstSearchPlanner,0.2857142857142857
BreadthFirstSearchPlanner,0.9487179487179487
BreadthFirstSearchPlanner,0.20430107526881722
BreadthFirstSearchPlanner,0.7551020408163265
BreadthFirstSearchPlanner,0.8461538461538461
BreadthFirstSearchPlanner,0.23711340206185566
BreadthFirstSearchPlanner,0.4090909090909091
BreadthFirstSearchPlanner,0.8723404255319149
BreadthFirstSearchPlanner,0.5362318840579711
BreadthFirstSearchPlanner,0.4230769230769231
BreadthFirstSearchPlanner,0.6410256410256411
BreadthFirstSearchPlanner,0.5873015873015873
BreadthFirstSearchPlanner,0.8571428571428571
BreadthFirstSearchPlanner,0.7931034482758621
BreadthFirstSearchPlanner,0.9354838709677419
BreadthFirstSearchPlanner,0.8846153846153846
BreadthFirstSearchPlanner,0.9285714285714286
BreadthFirstSearchPlanner,0.8125
BreadthFirstSearchPlanner,0.36363636363636365
BreadthFirstSearchPlanner,0.9230769230769231
BreadthFirstSearchPlanner,0.8909090909090909
BreadthFirstSearchPlanner,0.9047619047619048
BreadthFirstSearchPlanner,0.3548387096774194
BreadthFirstSearchPlanner,0.9076923076923077
BreadthFirstSearchPlanner,0.8571428571428571
BreadthFirstSearchPlanner,0.8888888888888888
BreadthFirstSearchPlanner,0.8064516129032258
BreadthFirstSearchPlanner,0.9259259259259259
BreadthFirstSearchPlanner,0.95
BreadthFirstSearchPlanner,0.8947368421052632
BreadthFirstSearchPlanner,0.8666666666666667
BreadthFirstSearchPlanner,0.42857142857142855
BreadthFirstSearchPlanner,0.391304347826087
BreadthFirstSearchPlanner,0.5357142857142857
BreadthFirstSearchPlanner,0.8461538461538461
BreadthFirstSearchPlanner,0.8461538461538461
BreadthFirstSearchPlanner,0.4666666666666667
BreadthFirstSearchPlanner,0.4782608695652174
BreadthFirstSearchPlanner,0.45454545454545453
BreadthFirstSearchPlanner,0.65
BreadthFirstSearchPlanner,0.34545454545454546
BreadthFirstSearchPlanner,0.9047619047619048
BreadthFirstSearchPlanner,0.3829787234042553
BreadthFirstSearchPlanner,0.4666666666666667
BreadthFirstSearchPlanner,0.5714285714285714
BreadthFirstSearchPlanner,0.391304347826087
BreadthFirstSearchPlanner,0.4588235294117647
BreadthFirstSearchPlanner,0.44680851063829785
BreadthFirstSearchPlanner,0.8518518518518519
BreadthFirstSearchPlanner,0.8888888888888888
BreadthFirstSearchPlanner,0.9285714285714286
BreadthFirstSearchPlanner,0.8909090909090909
BreadthFirstSearchPlanner,0.7894736842105263
BreadthFirstSearchPlanner,0.8928571428571429
BreadthFirstSearchPlanner,0.8333333333333334
BreadthFirstSearchPlanner,0.6623376623376623
BreadthFirstSearchPlanner,0.7142857142857143
BreadthFirstSearchPlanner,0.8787878787878788
BreadthFirstSearchPlanner,0.5959595959595959
BreadthFirstSearchPlanner,0.9523809523809523
BreadthFirstSearchPlanner,0.2692307692307692
BreadthFirstSearchPlanner,0.8181818181818182
BreadthFirstSearchPlanner,0.3333333333333333
BreadthFirstSearchPlanner,0.6901408450704225
BreadthFirstSearchPlanner,0.45098039215686275
BreadthFirstSearchPlanner,0.3783783783783784
BreadthFirstSearchPlanner,0.3409090909090909
BreadthFirstSearchPlanner,0.9183673469387755
BreadthFirstSearchPlanner,0.9523809523809523
BreadthFirstSearchPlanner,0.5384615384615384
BreadthFirstSearchPlanner,0.8518518518518519
BreadthFirstSearchPlanner,0.8032786885245902
BreadthFirstSearchPlanner,0.6666666666666666
BreadthFirstSearchPlanner,0.8823529411764706
BreadthFirstSearchPlanner,0.9354838709677419
BreadthFirstSearchPlanner,0.8846153846153846
BreadthFirstSearchPlanner,0.9285714285714286
BreadthFirstSearchPlanner,0.8125
BreadthFirstSearchPlanner,0.36363636363636365
BreadthFirstSearchPlanner,0.9230769230769231
BreadthFirstSearchPlanner,0.8909090909090909
BreadthFirstSearchPlanner,0.9047619047619048
BreadthFirstSearchPlanner,0.3548387096774194
BreadthFirstSearchPlanner,0.9076923076923077
BreadthFirstSearchPlanner,0.8571428571428571
BreadthFirstSearchPlanner,0.8888888888888888
BreadthFirstSearchPlanner,0.8064516129032258
BreadthFirstSearchPlanner,0.9259259259259259
BreadthFirstSearchPlanner,0.95
BreadthFirstSearchPlanner,0.8947368421052632
BreadthFirstSearchPlanner,0.8666666666666667
BreadthFirstSearchPlanner,0.42857142857142855
BreadthFirstSearchPlanner,0.391304347826087
BreadthFirstSearchPlanner,0.5357142857142857
BreadthFirstSearchPlanner,0.40540540540540543
BreadthFirstSearchPlanner,0.8461538461538461
BreadthFirstSearchPlanner,0.8461538461538461
BreadthFirstSearchPlanner,0.8
BreadthFirstSearchPlanner,0.4782608695652174
BreadthFirstSearchPlanner,0.28735632183908044
BreadthFirstSearchPlanner,0.8125
BreadthFirstSearchPlanner,0.7894736842105263
BreadthFirstSearchPlanner,0.3392857142857143
BreadthFirstSearchPlanner,0.9047619047619048
BreadthFirstSearchPlanner,0.3673469387755102
BreadthFirstSearchPlanner,0.5714285714285714
BreadthFirstSearchPlanner,0.391304347826087
BreadthFirstSearchPlanner,0.4588235294117647
BreadthFirstSearchPlanner,0.84
BreadthFirstSearchPlanner,0.8846153846153846
BreadthFirstSearchPlanner,0.7692307692307693
BreadthFirstSearchPlanner,0.8928571428571429
BreadthFirstSearchPlanner,0.8387096774193549
BreadthFirstSearchPlanner,0.7101449275362319
BreadthFirstSearchPlanner,0.8888888888888888
BreadthFirstSearchPlanner,0.5555555555555556
BreadthFirstSearchPlanner,0.7857142857142857
BreadthFirstSearchPlanner,0.6623376623376623
BreadthFirstSearchPlanner,0.8285714285714286
BreadthFirstSearchPlanner,0.9534883720930233
BreadthFirstSearchPlanner,0.6344086021505376
BreadthFirstSearchPlanner,0.6190476190476191
BreadthFirstSearchPlanner,0.6296296296296297
BreadthFirstSearchPlanner,0.8181818181818182
BreadthFirstSearchPlanner,0.5555555555555556
BreadthFirstSearchPlanner,0.4
BreadthFirstSearchPlanner,0.4857142857142857
