motion_planner,time_to_compute_path
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.001001119613647461
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.014003276824951172
AStarPlanner,0.015003442764282227
AStarPlanner,0.013002634048461914
AStarPlanner,0.015002727508544922
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0030007362365722656
AStarPlanner,0.0
AStarPlanner,0.01000213623046875
AStarPlanner,0.00600123405456543
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.00400090217590332
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0
AStarPlanner,0.004000663757324219
AStarPlanner,0.0
AStarPlanner,0.004000663757324219
AStarPlanner,0.007001638412475586
AStarPlanner,0.005001068115234375
AStarPlanner,0.007001161575317383
AStarPlanner,0.0070018768310546875
AStarPlanner,0.009001731872558594
AStarPlanner,0.00600123405456543
AStarPlanner,0.004000663757324219
AStarPlanner,0.006001472473144531
AStarPlanner,0.009001970291137695
AStarPlanner,0.016002893447875977
AStarPlanner,0.0050008296966552734
AStarPlanner,0.004001140594482422
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.003000974655151367
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.016003847122192383
AStarPlanner,0.0
AStarPlanner,0.003000497817993164
AStarPlanner,0.0010008811950683594
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.015002965927124023
AStarPlanner,0.0
AStarPlanner,0.015002965927124023
AStarPlanner,0.016004085540771484
AStarPlanner,0.015003442764282227
AStarPlanner,0.01600337028503418
AStarPlanner,0.01600360870361328
AStarPlanner,0.014003515243530273
AStarPlanner,0.0
AStarPlanner,0.0050013065338134766
AStarPlanner,0.002000570297241211
AStarPlanner,0.0030002593994140625
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0050013065338134766
AStarPlanner,0.016004323959350586
AStarPlanner,0.017003774642944336
AStarPlanner,0.006001710891723633
AStarPlanner,0.007001638412475586
AStarPlanner,0.014002799987792969
AStarPlanner,0.0050008296966552734
AStarPlanner,0.00600123405456543
AStarPlanner,0.002000570297241211
AStarPlanner,0.015003442764282227
AStarPlanner,0.004001140594482422
AStarPlanner,0.004000663757324219
AStarPlanner,0.003000974655151367
AStarPlanner,0.007001638412475586
AStarPlanner,0.006001472473144531
AStarPlanner,0.006001472473144531
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0040013790130615234
AStarPlanner,0.013002872467041016
AStarPlanner,0.007001161575317383
AStarPlanner,0.003001689910888672
AStarPlanner,0.002000093460083008
AStarPlanner,0.008002042770385742
AStarPlanner,0.003000974655151367
AStarPlanner,0.004001140594482422
AStarPlanner,0.002000570297241211
AStarPlanner,0.01800394058227539
AStarPlanner,0.008002281188964844
AStarPlanner,0.0060002803802490234
AStarPlanner,0.006001949310302734
AStarPlanner,0.00500178337097168
AStarPlanner,0.004000186920166016
AStarPlanner,0.005000591278076172
AStarPlanner,0.006000518798828125
AStarPlanner,0.0020003318786621094
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0009999275207519531
AStarPlanner,0.01300358772277832
AStarPlanner,0.0030002593994140625
AStarPlanner,0.0110015869140625
AStarPlanner,0.001001119613647461
AStarPlanner,0.0010004043579101562
AStarPlanner,0.004000186920166016
AStarPlanner,0.004000425338745117
AStarPlanner,0.0
AStarPlanner,0.014002561569213867
AStarPlanner,0.00500035285949707
AStarPlanner,0.010001659393310547
AStarPlanner,0.0009999275207519531
AStarPlanner,0.0
AStarPlanner,0.004000663757324219
AStarPlanner,0.0
AStarPlanner,0.0029997825622558594
AStarPlanner,0.004000425338745117
AStarPlanner,0.00700068473815918
AStarPlanner,0.00600123405456543
AStarPlanner,0.002000570297241211
AStarPlanner,0.00800180435180664
AStarPlanner,0.006000995635986328
AStarPlanner,0.005001068115234375
AStarPlanner,0.006001472473144531
AStarPlanner,0.010001182556152344
AStarPlanner,0.009001970291137695
AStarPlanner,0.006001472473144531
AStarPlanner,0.003000497817993164
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.01600337028503418
AStarPlanner,0.003000497817993164
AStarPlanner,0.016003131866455078
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0030007362365722656
AStarPlanner,0.006001472473144531
AStarPlanner,0.0
AStarPlanner,0.0030007362365722656
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0
AStarPlanner,0.011002063751220703
AStarPlanner,0.009001970291137695
AStarPlanner,0.002000570297241211
AStarPlanner,0.011002063751220703
AStarPlanner,0.015003681182861328
AStarPlanner,0.015003681182861328
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.003000497817993164
AStarPlanner,0.017004013061523438
AStarPlanner,0.0030007362365722656
AStarPlanner,0.017003536224365234
AStarPlanner,0.017003536224365234
AStarPlanner,0.004000186920166016
AStarPlanner,0.01600360870361328
AStarPlanner,0.015003681182861328
AStarPlanner,0.00800180435180664
AStarPlanner,0.002000093460083008
AStarPlanner,0.006000995635986328
AStarPlanner,0.0070018768310546875
AStarPlanner,0.005001068115234375
AStarPlanner,0.00600123405456543
AStarPlanner,0.0009999275207519531
AStarPlanner,0.004000663757324219
AStarPlanner,0.01200246810913086
AStarPlanner,0.007002115249633789
AStarPlanner,0.0030012130737304688
AStarPlanner,0.0019998550415039062
AStarPlanner,0.008002042770385742
AStarPlanner,0.00400090217590332
AStarPlanner,0.005001068115234375
AStarPlanner,0.0030007362365722656
AStarPlanner,0.018004179000854492
AStarPlanner,0.00800180435180664
AStarPlanner,0.005001068115234375
AStarPlanner,0.006000995635986328
AStarPlanner,0.0050013065338134766
AStarPlanner,0.004001140594482422
AStarPlanner,0.005001068115234375
AStarPlanner,0.007001638412475586
AStarPlanner,0.003000497817993164
AStarPlanner,0.004001140594482422
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0009999275207519531
AStarPlanner,0.01400303840637207
AStarPlanner,0.004001140594482422
AStarPlanner,0.012002944946289062
AStarPlanner,0.0
AStarPlanner,0.0020003318786621094
AStarPlanner,0.0040013790130615234
AStarPlanner,0.004000425338745117
AStarPlanner,0.0
AStarPlanner,0.01000213623046875
AStarPlanner,0.006001710891723633
AStarPlanner,0.00600123405456543
AStarPlanner,0.007001161575317383
AStarPlanner,0.001001119613647461
AStarPlanner,0.004000186920166016
AStarPlanner,0.0010001659393310547
AStarPlanner,0.004001140594482422
AStarPlanner,0.004000663757324219
AStarPlanner,0.0060007572174072266
AStarPlanner,0.00600123405456543
AStarPlanner,0.0030007362365722656
AStarPlanner,0.00800180435180664
AStarPlanner,0.007001399993896484
AStarPlanner,0.0050013065338134766
AStarPlanner,0.006001710891723633
AStarPlanner,0.0020003318786621094
AStarPlanner,0.00600123405456543
AStarPlanner,0.017003774642944336
AStarPlanner,0.01700592041015625
AStarPlanner,0.0050008296966552734
AStarPlanner,0.007001399993896484
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0010004043579101562
AStarPlanner,0.017003536224365234
AStarPlanner,0.01700425148010254
AStarPlanner,0.007000923156738281
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.004000425338745117
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0020003318786621094
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.009001970291137695
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.004000663757324219
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.00600123405456543
AStarPlanner,0.0009999275207519531
AStarPlanner,0.0
AStarPlanner,0.016004085540771484
AStarPlanner,0.015003442764282227
AStarPlanner,0.0009999275207519531
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0009984970092773438
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0009984970092773438
AStarPlanner,0.0
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0010001659393310547
AStarPlanner,0.003000974655151367
AStarPlanner,0.0
AStarPlanner,0.003000497817993164
AStarPlanner,0.015003204345703125
AStarPlanner,0.01600337028503418
AStarPlanner,0.01400303840637207
AStarPlanner,0.006000995635986328
AStarPlanner,0.0020008087158203125
AStarPlanner,0.006000995635986328
AStarPlanner,0.007001638412475586
AStarPlanner,0.00600123405456543
AStarPlanner,0.006001472473144531
AStarPlanner,0.0010001659393310547
AStarPlanner,0.00400090217590332
AStarPlanner,0.013002872467041016
AStarPlanner,0.0070018768310546875
AStarPlanner,0.00400090217590332
AStarPlanner,0.002000570297241211
AStarPlanner,0.009001731872558594
AStarPlanner,0.0040013790130615234
AStarPlanner,0.005000591278076172
AStarPlanner,0.0020008087158203125
AStarPlanner,0.017003536224365234
AStarPlanner,0.008002042770385742
AStarPlanner,0.006001472473144531
AStarPlanner,0.00600123405456543
AStarPlanner,0.005002737045288086
AStarPlanner,0.004000425338745117
AStarPlanner,0.005000591278076172
AStarPlanner,0.007001399993896484
AStarPlanner,0.0020003318786621094
AStarPlanner,0.003000497817993164
AStarPlanner,0.0019998550415039062
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.013003349304199219
AStarPlanner,0.014002323150634766
AStarPlanner,0.01200246810913086
AStarPlanner,0.00600123405456543
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0010004043579101562
AStarPlanner,0.003000497817993164
AStarPlanner,0.004998445510864258
AStarPlanner,0.0
AStarPlanner,0.011002779006958008
AStarPlanner,0.006000518798828125
AStarPlanner,0.006001949310302734
AStarPlanner,0.0030002593994140625
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0
AStarPlanner,0.00400090217590332
AStarPlanner,0.0
AStarPlanner,0.00600123405456543
AStarPlanner,0.003000974655151367
AStarPlanner,0.013002634048461914
AStarPlanner,0.011002302169799805
AStarPlanner,0.0010001659393310547
AStarPlanner,0.012002706527709961
AStarPlanner,0.011002779006958008
AStarPlanner,0.008001089096069336
AStarPlanner,0.006001472473144531
AStarPlanner,0.005001068115234375
AStarPlanner,0.006000995635986328
AStarPlanner,0.0050008296966552734
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.006001472473144531
AStarPlanner,0.009000778198242188
AStarPlanner,0.0
AStarPlanner,0.0009996891021728516
AStarPlanner,0.003000974655151367
AStarPlanner,0.0009999275207519531
AStarPlanner,0.007002115249633789
AStarPlanner,0.01000213623046875
AStarPlanner,0.010002851486206055
AStarPlanner,0.01800370216369629
AStarPlanner,0.0070035457611083984
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0009996891021728516
AStarPlanner,0.0
AStarPlanner,0.0030007362365722656
AStarPlanner,0.0
AStarPlanner,0.009001731872558594
AStarPlanner,0.01600360870361328
AStarPlanner,0.007001638412475586
AStarPlanner,0.007000923156738281
AStarPlanner,0.005001544952392578
AStarPlanner,0.005000591278076172
AStarPlanner,0.0010006427764892578
AStarPlanner,0.004000663757324219
AStarPlanner,0.012002229690551758
AStarPlanner,0.007002115249633789
AStarPlanner,0.0030014514923095703
AStarPlanner,0.0020003318786621094
AStarPlanner,0.00800180435180664
AStarPlanner,0.00400090217590332
AStarPlanner,0.005001068115234375
AStarPlanner,0.002000570297241211
AStarPlanner,0.01800394058227539
AStarPlanner,0.00800180435180664
AStarPlanner,0.006001949310302734
AStarPlanner,0.0060007572174072266
AStarPlanner,0.00400090217590332
AStarPlanner,0.00400090217590332
AStarPlanner,0.0050013065338134766
AStarPlanner,0.007001638412475586
AStarPlanner,0.002000093460083008
AStarPlanner,0.003000020980834961
AStarPlanner,0.002000093460083008
AStarPlanner,0.003000497817993164
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010004043579101562
AStarPlanner,0.013002157211303711
AStarPlanner,0.014002799987792969
AStarPlanner,0.012001991271972656
AStarPlanner,0.006001710891723633
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0020020008087158203
AStarPlanner,0.003000020980834961
AStarPlanner,0.005000591278076172
AStarPlanner,0.0010004043579101562
AStarPlanner,0.014002799987792969
AStarPlanner,0.0050013065338134766
AStarPlanner,0.011003255844116211
AStarPlanner,0.006000518798828125
AStarPlanner,0.0030007362365722656
AStarPlanner,0.003000497817993164
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.004002094268798828
AStarPlanner,0.0
AStarPlanner,0.00400090217590332
AStarPlanner,0.010002851486206055
AStarPlanner,0.012002944946289062
AStarPlanner,0.01000213623046875
AStarPlanner,0.004001140594482422
AStarPlanner,0.01200246810913086
AStarPlanner,0.011002302169799805
AStarPlanner,0.012884855270385742
AStarPlanner,0.011002540588378906
AStarPlanner,0.00800180435180664
AStarPlanner,0.008002042770385742
AStarPlanner,0.012979507446289062
AStarPlanner,0.006001472473144531
AStarPlanner,0.006001472473144531
AStarPlanner,0.0030007362365722656
AStarPlanner,0.00800180435180664
AStarPlanner,0.005000591278076172
AStarPlanner,0.008001565933227539
AStarPlanner,0.003000497817993164
AStarPlanner,0.006000995635986328
AStarPlanner,0.01600360870361328
AStarPlanner,0.01000213623046875
AStarPlanner,0.0030002593994140625
AStarPlanner,0.007001638412475586
AStarPlanner,0.0050008296966552734
AStarPlanner,0.00600123405456543
AStarPlanner,0.002001047134399414
AStarPlanner,0.00400090217590332
AStarPlanner,0.012001991271972656
AStarPlanner,0.007001399993896484
AStarPlanner,0.003000974655151367
AStarPlanner,0.002000093460083008
AStarPlanner,0.00800180435180664
AStarPlanner,0.003000974655151367
AStarPlanner,0.004000425338745117
AStarPlanner,0.002000093460083008
AStarPlanner,0.018004179000854492
AStarPlanner,0.008001565933227539
AStarPlanner,0.005001068115234375
AStarPlanner,0.005001544952392578
AStarPlanner,0.0050013065338134766
AStarPlanner,0.004001140594482422
AStarPlanner,0.005000591278076172
AStarPlanner,0.00600123405456543
AStarPlanner,0.0030012130737304688
AStarPlanner,0.00400090217590332
AStarPlanner,0.0030002593994140625
AStarPlanner,0.004000663757324219
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.0009999275207519531
AStarPlanner,0.0009999275207519531
AStarPlanner,0.0
AStarPlanner,0.013002872467041016
AStarPlanner,0.012002229690551758
AStarPlanner,0.011002779006958008
AStarPlanner,0.012003183364868164
AStarPlanner,0.013002634048461914
AStarPlanner,0.013002872467041016
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0010035037994384766
AStarPlanner,0.0010001659393310547
AStarPlanner,0.006001472473144531
AStarPlanner,0.00400090217590332
AStarPlanner,0.0
AStarPlanner,0.015003204345703125
AStarPlanner,0.01400303840637207
AStarPlanner,0.005001068115234375
AStarPlanner,0.01000213623046875
AStarPlanner,0.0050008296966552734
AStarPlanner,0.002000570297241211
AStarPlanner,0.015003204345703125
AStarPlanner,0.013003110885620117
AStarPlanner,0.003000497817993164
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0
AStarPlanner,0.0030007362365722656
AStarPlanner,0.0
AStarPlanner,0.006001710891723633
AStarPlanner,0.014003515243530273
AStarPlanner,0.013002634048461914
AStarPlanner,0.0010004043579101562
AStarPlanner,0.013002395629882812
AStarPlanner,0.012002229690551758
AStarPlanner,0.012002706527709961
AStarPlanner,0.011002540588378906
AStarPlanner,0.0010001659393310547
AStarPlanner,0.014003276824951172
AStarPlanner,0.013002634048461914
AStarPlanner,0.014002084732055664
AStarPlanner,0.01700448989868164
AStarPlanner,0.01000213623046875
AStarPlanner,0.013002872467041016
AStarPlanner,0.006000995635986328
AStarPlanner,0.015003204345703125
AStarPlanner,0.014002799987792969
AStarPlanner,0.012002944946289062
AStarPlanner,0.00500178337097168
AStarPlanner,0.009001731872558594
AStarPlanner,0.0030002593994140625
AStarPlanner,0.009001970291137695
AStarPlanner,0.004000663757324219
AStarPlanner,0.0019998550415039062
AStarPlanner,0.0070018768310546875
AStarPlanner,0.00700068473815918
AStarPlanner,0.010002374649047852
AStarPlanner,0.0020003318786621094
AStarPlanner,0.00400090217590332
AStarPlanner,0.013003110885620117
AStarPlanner,0.007001638412475586
AStarPlanner,0.003000497817993164
AStarPlanner,0.002000093460083008
AStarPlanner,0.009002923965454102
AStarPlanner,0.003000020980834961
AStarPlanner,0.00500178337097168
AStarPlanner,0.002000570297241211
AStarPlanner,0.017003774642944336
AStarPlanner,0.008001327514648438
AStarPlanner,0.006001472473144531
AStarPlanner,0.006000995635986328
AStarPlanner,0.005002021789550781
AStarPlanner,0.004001140594482422
AStarPlanner,0.005001068115234375
AStarPlanner,0.007001638412475586
AStarPlanner,0.0019998550415039062
AStarPlanner,0.0030002593994140625
AStarPlanner,0.002000093460083008
AStarPlanner,0.00400090217590332
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0030002593994140625
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.012003421783447266
AStarPlanner,0.01200246810913086
AStarPlanner,0.012003183364868164
AStarPlanner,0.012002229690551758
AStarPlanner,0.013003110885620117
AStarPlanner,0.013002634048461914
AStarPlanner,0.0010001659393310547
AStarPlanner,0.005001068115234375
AStarPlanner,0.0009999275207519531
AStarPlanner,0.0010004043579101562
AStarPlanner,0.014002561569213867
AStarPlanner,0.004001140594482422
AStarPlanner,0.0010001659393310547
AStarPlanner,0.01400303840637207
AStarPlanner,0.01400303840637207
AStarPlanner,0.005001068115234375
AStarPlanner,0.011002779006958008
AStarPlanner,0.0050013065338134766
AStarPlanner,0.0020003318786621094
AStarPlanner,0.003000974655151367
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0010001659393310547
AStarPlanner,0.004000663757324219
AStarPlanner,0.0010004043579101562
AStarPlanner,0.006000995635986328
AStarPlanner,0.010828495025634766
AStarPlanner,0.01200246810913086
AStarPlanner,0.0010004043579101562
AStarPlanner,0.012002706527709961
AStarPlanner,0.013002634048461914
AStarPlanner,0.011002302169799805
AStarPlanner,0.011002540588378906
AStarPlanner,0.0
AStarPlanner,0.013002872467041016
AStarPlanner,0.008829593658447266
AStarPlanner,0.009001731872558594
AStarPlanner,0.00600123405456543
AStarPlanner,0.007002115249633789
AStarPlanner,0.006001472473144531
AStarPlanner,0.009001970291137695
AStarPlanner,0.004001140594482422
AStarPlanner,0.00400090217590332
AStarPlanner,0.0020003318786621094
AStarPlanner,0.007001161575317383
AStarPlanner,0.006001472473144531
AStarPlanner,0.006001472473144531
AStarPlanner,0.0010001659393310547
AStarPlanner,0.004000663757324219
AStarPlanner,0.013003349304199219
AStarPlanner,0.007001161575317383
AStarPlanner,0.003000497817993164
AStarPlanner,0.0020008087158203125
AStarPlanner,0.00800180435180664
AStarPlanner,0.00400090217590332
AStarPlanner,0.0050008296966552734
AStarPlanner,0.0020003318786621094
AStarPlanner,0.017003774642944336
AStarPlanner,0.008002042770385742
AStarPlanner,0.006000995635986328
AStarPlanner,0.006001710891723633
AStarPlanner,0.004000425338745117
AStarPlanner,0.0040013790130615234
AStarPlanner,0.005001068115234375
AStarPlanner,0.007001399993896484
AStarPlanner,0.0030007362365722656
AStarPlanner,0.00400090217590332
AStarPlanner,0.003000974655151367
AStarPlanner,0.004000425338745117
AStarPlanner,0.0010004043579101562
AStarPlanner,0.002000570297241211
AStarPlanner,0.004000663757324219
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0010001659393310547
AStarPlanner,0.0
AStarPlanner,0.012002706527709961
AStarPlanner,0.01200246810913086
AStarPlanner,0.011003494262695312
AStarPlanner,0.011002302169799805
AStarPlanner,0.01200246810913086
AStarPlanner,0.01200246810913086
AStarPlanner,0.0010008811950683594
AStarPlanner,0.00400090217590332
AStarPlanner,0.0010004043579101562
AStarPlanner,0.002000570297241211
AStarPlanner,0.015003442764282227
AStarPlanner,0.004000663757324219
AStarPlanner,0.0
AStarPlanner,0.015003442764282227
AStarPlanner,0.012002229690551758
AStarPlanner,0.005001544952392578
AStarPlanner,0.011002063751220703
AStarPlanner,0.005001544952392578
AStarPlanner,0.0030002593994140625
AStarPlanner,0.009002447128295898
AStarPlanner,0.0030002593994140625
AStarPlanner,0.002001523971557617
AStarPlanner,0.0010004043579101562
AStarPlanner,0.0030002593994140625
AStarPlanner,0.0010006427764892578
AStarPlanner,0.0050008296966552734
AStarPlanner,0.010002374649047852
